,SAMPLE_TIMESTAMP
1349220,2021_05_23 22_48_29
1349280,2021_05_23 22_49_29
1349340,2021_05_23 22_50_29
1349400,2021_05_23 22_51_29
1349460,2021_05_23 22_52_29
1349520,2021_05_23 22_53_29
1349580,2021_05_23 22_54_29
1349640,2021_05_23 22_55_29
1349700,2021_05_23 22_56_29
1349760,2021_05_23 22_57_29
1349820,2021_05_23 22_58_29
1349880,2021_05_23 22_59_29
1349940,2021_05_23 23_00_29
1350000,2021_05_23 23_01_29
1350060,2021_05_23 23_02_29
1350120,2021_05_23 23_03_29
1350180,2021_05_23 23_04_29
1350240,2021_05_23 23_05_29
1350300,2021_05_23 23_06_29
1350360,2021_05_23 23_07_29
1350420,2021_05_23 23_08_29
1350480,2021_05_23 23_09_29
1350540,2021_05_23 23_10_29
1350600,2021_05_23 23_11_29
1350660,2021_05_23 23_12_29
1350720,2021_05_23 23_13_29
1350780,2021_05_23 23_14_29
1350840,2021_05_23 23_15_29
1350900,2021_05_23 23_16_29
1350960,2021_05_23 23_17_29
1351020,2021_05_23 23_18_29
1351080,2021_05_23 23_19_29
1351140,2021_05_23 23_20_29
1351200,2021_05_23 23_21_29
1351260,2021_05_23 23_22_29
1351320,2021_05_23 23_23_29
1351380,2021_05_23 23_24_29
1351440,2021_05_23 23_25_58
1351500,2021_05_23 23_26_58
1351560,2021_05_23 23_27_58
1351620,2021_05_23 23_29_27
1351680,2021_05_23 23_30_27
1351740,2021_05_23 23_31_27
1351800,2021_05_23 23_32_27
1351860,2021_05_23 23_33_27
1351920,2021_05_23 23_34_27
1351980,2021_05_23 23_35_27
1352040,2021_05_23 23_36_27
1352100,2021_05_23 23_37_27
1352160,2021_05_23 23_38_27
1352280,2021_05_23 23_40_27
1352340,2021_05_23 23_41_27
1352400,2021_05_23 23_42_56
1352460,2021_05_23 23_43_56
1352520,2021_05_23 23_44_56
1352580,2021_05_23 23_45_56
1352640,2021_05_23 23_46_56
1352700,2021_05_23 23_47_56
1352760,2021_05_23 23_48_56
1352820,2021_05_23 23_49_56
1352880,2021_05_23 23_50_56
1352940,2021_05_23 23_51_56
1353000,2021_05_23 23_52_56
1353060,2021_05_23 23_53_56
1353120,2021_05_23 23_55_25
1353180,2021_05_23 23_56_25
1353240,2021_05_23 23_57_25
1353300,2021_05_23 23_58_25
1353360,2021_05_23 23_59_25
1353420,2021_05_24 00_00_25
1353480,2021_05_24 00_01_25
1353540,2021_05_24 00_02_25
1353600,2021_05_24 00_03_25
1353660,2021_05_24 00_04_25
1353720,2021_05_24 00_05_25
1353780,2021_05_24 00_06_25
1353840,2021_05_24 00_07_25
1353900,2021_05_24 00_08_25
1353960,2021_05_24 00_09_25
1354020,2021_05_24 00_10_25
1354080,2021_05_24 00_11_25
1354140,2021_05_24 00_12_25
1354200,2021_05_24 00_13_25
1354260,2021_05_24 00_14_25
1354320,2021_05_24 00_15_25
1354380,2021_05_24 00_16_25
1354440,2021_05_24 00_17_25
1354500,2021_05_24 00_18_25
1354560,2021_05_24 00_19_25
1354620,2021_05_24 00_20_25
1354680,2021_05_24 00_21_25
1354740,2021_05_24 00_22_25
1354860,2021_05_24 00_24_25
1354920,2021_05_24 00_25_25
1354980,2021_05_24 00_26_25
1355040,2021_05_24 00_27_25
1355100,2021_05_24 00_28_25
1355160,2021_05_24 00_29_25
1355220,2021_05_24 00_30_25
1355280,2021_05_24 00_31_25
1355340,2021_05_24 00_32_25
1355400,2021_05_24 00_33_25
1355460,2021_05_24 00_34_25
1355520,2021_05_24 00_35_25
1355580,2021_05_24 00_36_25
1355640,2021_05_24 00_37_25
1355700,2021_05_24 00_38_54
1355760,2021_05_24 00_39_54
1355820,2021_05_24 00_40_54
1355880,2021_05_24 00_41_54
1355940,2021_05_24 00_42_54
1356000,2021_05_24 00_43_54
1356060,2021_05_24 00_44_54
1356120,2021_05_24 00_45_54
1356180,2021_05_24 00_46_54
1356240,2021_05_24 00_47_54
1356300,2021_05_24 00_48_54
1356360,2021_05_24 00_49_54
1356420,2021_05_24 00_50_54
1356480,2021_05_24 00_51_54
1356540,2021_05_24 00_52_54
1356600,2021_05_24 00_53_54
1356660,2021_05_24 00_54_54
1356720,2021_05_24 00_55_54
1356780,2021_05_24 00_56_54
1356840,2021_05_24 00_57_54
1356900,2021_05_24 00_58_54
1356960,2021_05_24 00_59_54
1357020,2021_05_24 01_00_54
1357080,2021_05_24 01_01_54
1357140,2021_05_24 01_02_54
1357200,2021_05_24 01_03_54
1357260,2021_05_24 01_04_54
1357320,2021_05_24 01_05_54
1357380,2021_05_24 01_06_54
1357440,2021_05_24 01_07_54
1357500,2021_05_24 01_08_54
1357560,2021_05_24 01_09_54
1357620,2021_05_24 01_10_54
1357680,2021_05_24 01_11_54
1357740,2021_05_24 01_12_54
1357860,2021_05_24 01_14_54
1357920,2021_05_24 01_15_54
1357980,2021_05_24 01_16_54
1358040,2021_05_24 01_17_54
1358100,2021_05_24 01_19_23
1358160,2021_05_24 01_20_23
1358220,2021_05_24 01_21_23
1358280,2021_05_24 01_22_23
1358340,2021_05_24 01_23_23
1358400,2021_05_24 01_24_23
1358460,2021_05_24 01_25_23
1358520,2021_05_24 01_26_23
1358580,2021_05_24 01_27_23
1358640,2021_05_24 01_28_23
1358700,2021_05_24 01_29_23
1358760,2021_05_24 01_30_23
1358820,2021_05_24 01_31_23
1358880,2021_05_24 01_32_23
1358940,2021_05_24 01_33_23
1359000,2021_05_24 01_34_23
1359060,2021_05_24 01_35_23
1359120,2021_05_24 01_36_23
1359180,2021_05_24 01_37_23
1359240,2021_05_24 01_38_23
1359300,2021_05_24 01_39_23
1359360,2021_05_24 01_40_23
1359420,2021_05_24 01_41_23
1359480,2021_05_24 01_42_23
1359540,2021_05_24 01_43_23
1359600,2021_05_24 01_44_23
1359660,2021_05_24 01_45_23
1359720,2021_05_24 01_46_23
1359780,2021_05_24 01_47_23
1359840,2021_05_24 01_48_23
1359900,2021_05_24 01_49_23
1359960,2021_05_24 01_50_52
1360020,2021_05_24 01_51_52
1360080,2021_05_24 01_52_52
1360140,2021_05_24 01_53_52
1360200,2021_05_24 01_54_52
1360320,2021_05_24 01_56_52
1360380,2021_05_24 01_57_52
1360440,2021_05_24 01_58_52
1360500,2021_05_24 01_59_52
1360560,2021_05_24 02_00_52
1360620,2021_05_24 02_01_52
1360680,2021_05_24 02_02_52
1360740,2021_05_24 02_03_52
1360800,2021_05_24 02_04_52
1360920,2021_05_24 02_06_52
1360980,2021_05_24 02_07_52
1361040,2021_05_24 02_08_52
1361100,2021_05_24 02_09_52
1361160,2021_05_24 02_10_52
1361220,2021_05_24 02_11_52
1361280,2021_05_24 02_12_52
1361340,2021_05_24 02_13_52
1361400,2021_05_24 02_14_52
1361460,2021_05_24 02_15_52
1361520,2021_05_24 02_16_52
1361580,2021_05_24 02_17_52
1361640,2021_05_24 02_18_52
1361700,2021_05_24 02_19_52
1361760,2021_05_24 02_20_52
1361820,2021_05_24 02_22_21
1361880,2021_05_24 02_23_21
1361940,2021_05_24 02_24_21
1362000,2021_05_24 02_25_21
1362060,2021_05_24 02_26_21
1362180,2021_05_24 02_28_21
1362240,2021_05_24 02_29_21
1362300,2021_05_24 02_30_21
1362360,2021_05_24 02_31_21
1362420,2021_05_24 02_32_21
1362480,2021_05_24 02_33_21
1362540,2021_05_24 02_34_21
1362600,2021_05_24 02_35_50
1362660,2021_05_24 02_36_50
1362720,2021_05_24 02_37_50
1362840,2021_05_24 02_39_50
1362900,2021_05_24 02_40_50
1362960,2021_05_24 02_41_50
1363020,2021_05_24 02_42_50
1363080,2021_05_24 02_43_50
1363140,2021_05_24 02_44_50
1363200,2021_05_24 02_45_50
1363260,2021_05_24 02_46_50
1363320,2021_05_24 02_47_50
1363380,2021_05_24 02_48_50
1363440,2021_05_24 02_49_50
1363500,2021_05_24 02_50_50
1363560,2021_05_24 02_52_19
1363620,2021_05_24 02_53_19
1363680,2021_05_24 02_54_19
1363740,2021_05_24 02_55_19
1363800,2021_05_24 02_56_19
1363860,2021_05_24 02_57_48
1363920,2021_05_24 02_58_48
1363980,2021_05_24 02_59_48
1364040,2021_05_24 03_00_48
1364100,2021_05_24 03_01_48
1364160,2021_05_24 03_02_48
1364220,2021_05_24 03_03_48
1364280,2021_05_24 03_04_48
1364340,2021_05_24 03_05_48
1364400,2021_05_24 03_06_48
1364460,2021_05_24 03_07_48
1364520,2021_05_24 03_08_48
1364580,2021_05_24 03_10_17
1364640,2021_05_24 03_11_17
1364700,2021_05_24 03_12_17
1364760,2021_05_24 03_13_46
1364820,2021_05_24 03_15_15
1364880,2021_05_24 03_16_15
1364940,2021_05_24 03_17_15
1365000,2021_05_24 03_18_15
1365060,2021_05_24 03_19_44
1365120,2021_05_24 03_21_43
1365240,2021_05_24 03_23_43
1365300,2021_05_24 03_24_43
1365360,2021_05_24 03_25_43
1365420,2021_05_24 03_26_43
1365480,2021_05_24 03_27_43
1365540,2021_05_24 03_28_43
1365600,2021_05_24 03_29_43
1365660,2021_05_24 03_30_43
1365720,2021_05_24 03_31_43
1365780,2021_05_24 03_32_43
1365840,2021_05_24 03_33_43
1365900,2021_05_24 03_34_43
1365960,2021_05_24 03_35_43
1366020,2021_05_24 03_36_43
1366080,2021_05_24 03_37_43
1366140,2021_05_24 03_38_43
1366200,2021_05_24 03_39_43
1366260,2021_05_24 03_40_43
1366320,2021_05_24 03_41_43
1366380,2021_05_24 03_42_43
1366440,2021_05_24 03_44_12
1366500,2021_05_24 03_45_12
1366560,2021_05_24 03_46_12
1366620,2021_05_24 03_47_12
1366680,2021_05_24 03_48_12
1366740,2021_05_24 03_49_12
1366800,2021_05_24 03_50_12
1366860,2021_05_24 03_51_12
1366920,2021_05_24 03_52_12
1366980,2021_05_24 03_53_12
1367040,2021_05_24 03_54_12
1367100,2021_05_24 03_56_10
1367160,2021_05_24 03_57_39
1367220,2021_05_24 03_58_39
1367280,2021_05_24 04_00_08
1367340,2021_05_24 04_01_08
1367400,2021_05_24 04_02_37
1367460,2021_05_24 04_03_37
1367580,2021_05_24 04_06_35
1367640,2021_05_24 04_07_35
1367700,2021_05_24 04_09_04
1367760,2021_05_24 04_10_04
1367820,2021_05_24 04_11_04
1367880,2021_05_24 04_12_04
1367940,2021_05_24 04_13_04
1368000,2021_05_24 04_14_33
1368060,2021_05_24 04_15_33
1368120,2021_05_24 04_16_33
1368180,2021_05_24 04_17_33
1368240,2021_05_24 04_18_33
1368300,2021_05_24 04_19_33
1368360,2021_05_24 04_20_33
1368420,2021_05_24 04_21_33
1368480,2021_05_24 04_22_33
1368540,2021_05_24 04_23_33
1368660,2021_05_24 04_25_33
1368720,2021_05_24 04_26_33
1368780,2021_05_24 04_27_33
1368840,2021_05_24 04_28_33
1368900,2021_05_24 04_29_33
1368960,2021_05_24 04_30_33
1369020,2021_05_24 04_31_33
1369080,2021_05_24 04_32_33
1369140,2021_05_24 04_33_33
1369200,2021_05_24 04_34_33
1369260,2021_05_24 04_35_33
1369320,2021_05_24 04_36_33
1369380,2021_05_24 04_37_33
1369440,2021_05_24 04_38_33
1369500,2021_05_24 04_39_33
1369560,2021_05_24 04_40_33
1369620,2021_05_24 04_41_33
1369680,2021_05_24 04_42_33
1369800,2021_05_24 04_44_33
1369860,2021_05_24 04_45_33
1369920,2021_05_24 04_46_33
1369980,2021_05_24 04_48_02
1370040,2021_05_24 04_49_31
1370100,2021_05_24 04_50_31
1370160,2021_05_24 04_51_31
1370220,2021_05_24 04_52_31
1370280,2021_05_24 04_53_31
1370340,2021_05_24 04_54_31
1370400,2021_05_24 04_55_31
1370460,2021_05_24 04_56_31
1370520,2021_05_24 04_57_31
1370580,2021_05_24 04_58_31
1370640,2021_05_24 04_59_31
1370700,2021_05_24 05_00_31
1370760,2021_05_24 05_01_31
1370820,2021_05_24 05_02_31
1370880,2021_05_24 05_03_31
1370940,2021_05_24 05_04_31
1371000,2021_05_24 05_05_31
1371060,2021_05_24 05_06_31
1371120,2021_05_24 05_07_31
1371180,2021_05_24 05_08_31
1371240,2021_05_24 05_09_31
1371300,2021_05_24 05_10_31
1371360,2021_05_24 05_11_31
1371420,2021_05_24 05_12_31
1371540,2021_05_24 05_15_00
1371600,2021_05_24 05_16_00
1371660,2021_05_24 05_17_00
1371720,2021_05_24 05_18_00
1371780,2021_05_24 05_19_00
1371840,2021_05_24 05_20_00
1371900,2021_05_24 05_21_29
1371960,2021_05_24 05_22_29
1372020,2021_05_24 05_23_29
1372080,2021_05_24 05_24_29
1372140,2021_05_24 06_29_28
1372200,2021_05_24 06_30_28
1372260,2021_05_24 06_31_28
1372320,2021_05_24 06_32_28
1372380,2021_05_24 06_33_28
1372440,2021_05_24 06_34_28
1372500,2021_05_24 06_35_28
1372560,2021_05_24 06_36_28
1372620,2021_05_24 06_37_28
1372680,2021_05_24 06_38_28
1372740,2021_05_24 06_39_28
1372800,2021_05_24 06_40_57
1372860,2021_05_24 06_41_57
1372920,2021_05_24 06_42_57
1372980,2021_05_24 06_43_57
1373040,2021_05_24 06_44_57
1373100,2021_05_24 06_45_57
1373160,2021_05_24 06_46_57
1373280,2021_05_24 06_48_57
1373340,2021_05_24 06_49_57
1373400,2021_05_24 06_50_57
1373460,2021_05_24 06_51_57
1373520,2021_05_24 06_52_57
1373580,2021_05_24 06_54_56
1373640,2021_05_24 06_55_56
1373700,2021_05_24 06_56_56
1373820,2021_05_24 06_58_56
1373880,2021_05_24 06_59_56
1373940,2021_05_24 07_00_56
1374000,2021_05_24 07_01_56
1374060,2021_05_24 07_02_56
1374120,2021_05_24 07_03_56
1374180,2021_05_24 07_04_56
1374240,2021_05_24 07_05_56
1374300,2021_05_24 07_06_56
1374360,2021_05_24 07_07_56
1374420,2021_05_24 07_08_56
1374480,2021_05_24 07_09_56
1374540,2021_05_24 07_10_56
1374600,2021_05_24 07_11_56
1374660,2021_05_24 07_12_56
1374720,2021_05_24 07_14_24
1374780,2021_05_24 07_15_24
1374840,2021_05_24 07_16_24
1374900,2021_05_24 07_17_24
1374960,2021_05_24 07_18_24
1375020,2021_05_24 07_19_24
1375080,2021_05_24 07_20_24
1375140,2021_05_24 07_21_24
1375260,2021_05_24 07_23_24
1375320,2021_05_24 07_24_24
1375440,2021_05_24 07_26_24
1375500,2021_05_24 07_27_24
1375560,2021_05_24 07_28_24
1375620,2021_05_24 07_29_24
1375680,2021_05_24 07_30_24
1375740,2021_05_24 07_31_24
1375800,2021_05_24 07_32_24
1375860,2021_05_24 07_33_24
1375920,2021_05_24 07_34_53
1375980,2021_05_24 07_35_53
1376040,2021_05_24 07_36_53
1376100,2021_05_24 07_37_53
1376160,2021_05_24 07_38_53
1376220,2021_05_24 07_39_53
1376280,2021_05_24 07_41_22
1376340,2021_05_24 07_42_22
1376400,2021_05_24 07_43_22
1376460,2021_05_24 07_44_22
1376520,2021_05_24 07_45_22
1376580,2021_05_24 07_46_22
1376640,2021_05_24 07_47_22
1376700,2021_05_24 07_48_51
1376760,2021_05_24 07_49_51
1376820,2021_05_24 07_50_51
1376880,2021_05_24 07_51_51
1376940,2021_05_24 07_52_51
1377000,2021_05_24 07_53_51
1377060,2021_05_24 07_54_51
1377120,2021_05_24 07_55_51
1377180,2021_05_24 07_56_51
1377240,2021_05_24 07_57_51
1377300,2021_05_24 07_58_51
1377360,2021_05_24 07_59_51
1377480,2021_05_24 08_03_19
1377540,2021_05_24 08_04_19
1377600,2021_05_24 08_05_19
1377660,2021_05_24 08_06_19
1377720,2021_05_24 08_07_19
1377780,2021_05_24 08_08_19
1377840,2021_05_24 08_09_19
1377900,2021_05_24 08_10_49
1377960,2021_05_24 08_11_49
1378020,2021_05_24 08_13_18
1378080,2021_05_24 08_14_18
1378140,2021_05_24 08_15_18
1378200,2021_05_24 08_16_18
1378260,2021_05_24 08_18_14
1378320,2021_05_24 08_19_14
1378380,2021_05_24 08_20_14
1378440,2021_05_24 08_21_14
1378500,2021_05_24 08_22_14
1378560,2021_05_24 08_23_14
1378620,2021_05_24 08_24_43
1378680,2021_05_24 08_25_43
1378740,2021_05_24 08_26_43
1378800,2021_05_24 08_28_12
1378860,2021_05_24 08_29_41
1378920,2021_05_24 08_30_41
1378980,2021_05_24 08_31_41
1379040,2021_05_24 08_32_41
1379100,2021_05_24 08_35_09
1379160,2021_05_24 08_36_09
1379220,2021_05_24 08_37_38
1379280,2021_05_24 08_38_38
1379340,2021_05_24 08_39_38
1379400,2021_05_24 08_40_38
1379460,2021_05_24 08_41_38
1379520,2021_05_24 08_42_38
1379580,2021_05_24 08_43_38
1379640,2021_05_24 08_46_07
1379700,2021_05_24 08_47_36
1379760,2021_05_24 08_48_36
1379820,2021_05_24 08_49_36
1379880,2021_05_24 08_50_36
1379940,2021_05_24 08_51_36
1380000,2021_05_24 08_52_36
1380060,2021_05_24 08_53_36
1380120,2021_05_24 08_54_36
1380180,2021_05_24 08_55_36
1380240,2021_05_24 08_56_36
1380300,2021_05_24 08_58_05
1380360,2021_05_24 08_59_05
1380420,2021_05_24 09_00_34
1380480,2021_05_24 09_02_03
1380540,2021_05_24 09_03_03
1380600,2021_05_24 09_04_03
1380660,2021_05_24 09_05_03
1380720,2021_05_24 09_07_01
1380780,2021_05_24 09_08_01
1380840,2021_05_24 09_09_01
1380900,2021_05_24 09_10_01
1380960,2021_05_24 09_11_29
1381020,2021_05_24 09_12_29
1381080,2021_05_24 09_13_58
1381140,2021_05_24 09_15_56
1381200,2021_05_24 09_17_25
1381320,2021_05_24 09_19_54
1381380,2021_05_24 09_20_54
1381440,2021_05_24 09_21_54
1381500,2021_05_24 09_23_23
1381560,2021_05_24 09_24_52
1381620,2021_05_24 09_25_52
1381680,2021_05_24 09_26_52
1381740,2021_05_24 09_27_52
1381800,2021_05_24 09_28_52
1381860,2021_05_24 09_29_52
1381920,2021_05_24 09_30_52
1381980,2021_05_24 09_31_52
1382040,2021_05_24 09_32_52
1382100,2021_05_24 09_33_52
1382160,2021_05_24 09_34_52
1382220,2021_05_24 09_35_52
1382280,2021_05_24 09_36_52
1382340,2021_05_24 09_38_21
1382400,2021_05_24 09_39_21
1382520,2021_05_24 09_41_21
1382580,2021_05_24 09_43_19
1382640,2021_05_24 09_44_48
1382700,2021_05_24 09_46_46
1382760,2021_05_24 09_47_46
1382820,2021_05_24 09_48_46
1382880,2021_05_24 09_50_44
1382940,2021_05_24 09_51_44
1383000,2021_05_24 09_53_13
1383060,2021_05_24 09_54_13
1383120,2021_05_24 09_55_13
1383180,2021_05_24 09_57_11
1383240,2021_05_24 09_58_40
1383300,2021_05_24 09_59_40
1383360,2021_05_24 10_00_40
1383420,2021_05_24 10_03_07
1383480,2021_05_24 10_04_36
1383540,2021_05_24 10_06_05
1383660,2021_05_24 10_08_34
1383720,2021_05_24 10_09_34
1383840,2021_05_24 10_12_03
1383900,2021_05_24 10_14_01
1383960,2021_05_24 10_15_30
1384020,2021_05_24 10_17_28
1384080,2021_05_24 10_19_26
1384140,2021_05_24 10_20_55
1384200,2021_05_24 10_23_23
1384260,2021_05_24 10_24_23
1384320,2021_05_24 10_25_52
1384380,2021_05_24 10_28_20
1384440,2021_05_24 10_29_49
1384500,2021_05_24 10_31_18
1384560,2021_05_24 10_32_18
1384620,2021_05_24 10_33_47
1384740,2021_05_24 10_35_47
1384800,2021_05_24 10_36_47
1384860,2021_05_24 10_37_47
1384920,2021_05_24 10_39_16
1384980,2021_05_24 10_40_16
1385040,2021_05_24 10_41_16
1385100,2021_05_24 10_42_45
1385160,2021_05_24 10_43_45
1385220,2021_05_24 10_44_45
1385340,2021_05_24 10_46_45
1385400,2021_05_24 10_47_45
1385460,2021_05_24 10_48_45
1385520,2021_05_24 10_50_14
1385580,2021_05_24 10_51_14
1385640,2021_05_24 10_52_14
1385700,2021_05_24 10_53_14
1385760,2021_05_24 10_54_14
1385820,2021_05_24 10_55_14
1385880,2021_05_24 10_56_43
1385940,2021_05_24 10_58_12
1386000,2021_05_24 10_59_41
1386060,2021_05_24 11_00_41
1386120,2021_05_24 11_01_41
1386180,2021_05_24 11_02_41
1386240,2021_05_24 11_04_10
1386300,2021_05_24 11_05_10
1386360,2021_05_24 11_06_39
1386420,2021_05_24 11_07_39
1386480,2021_05_24 11_08_39
1386540,2021_05_24 11_10_08
1386600,2021_05_24 11_11_08
1386660,2021_05_24 11_12_08
1386720,2021_05_24 11_13_37
1386780,2021_05_24 11_14_37
1386840,2021_05_24 11_16_06
1386960,2021_05_24 11_19_04
1387020,2021_05_24 11_20_04
1387080,2021_05_24 11_21_33
1387140,2021_05_24 11_23_31
1387200,2021_05_24 11_25_00
1387260,2021_05_24 11_26_29
1387320,2021_05_24 11_27_58
1387380,2021_05_24 11_29_27
1387440,2021_05_24 11_32_25
1387500,2021_05_24 11_34_23
1387560,2021_05_24 11_37_51
1387620,2021_05_24 11_38_51
1387680,2021_05_24 11_40_20
1387740,2021_05_24 11_42_18
1387800,2021_05_24 11_43_47
1387860,2021_05_24 11_45_45
1387920,2021_05_24 11_48_13
1387980,2021_05_24 11_51_41
1388040,2021_05_24 11_52_41
1388100,2021_05_24 11_54_10
1388160,2021_05_24 11_55_39
1388220,2021_05_24 11_56_39
1388280,2021_05_24 11_57_39
1388340,2021_05_24 11_59_08
1388400,2021_05_24 12_00_08
1388460,2021_05_24 12_01_08
1388520,2021_05_24 12_02_37
1388580,2021_05_24 12_03_37
1388640,2021_05_24 12_04_37
1388700,2021_05_24 12_06_35
1388760,2021_05_24 12_07_35
1388820,2021_05_24 12_08_35
1388880,2021_05_24 12_10_04
1388940,2021_05_24 12_11_33
1389000,2021_05_24 12_14_01
1389060,2021_05_24 12_15_30
1389120,2021_05_24 12_16_59
1389180,2021_05_24 12_17_59
1389240,2021_05_24 12_18_59
1389300,2021_05_24 12_20_28
1389360,2021_05_24 12_21_28
1389420,2021_05_24 12_22_28
1389480,2021_05_24 12_23_57
1389540,2021_05_24 12_24_57
1389600,2021_05_24 12_26_26
1389660,2021_05_24 12_27_26
1389720,2021_05_24 12_28_26
1389780,2021_05_24 12_29_26
1389840,2021_05_24 12_30_26
1389900,2021_05_24 12_31_26
1389960,2021_05_24 12_32_26
1390020,2021_05_24 12_33_55
1390080,2021_05_24 12_35_54
1390140,2021_05_24 12_37_23
1390200,2021_05_24 12_38_23
1390260,2021_05_24 12_39_23
1390320,2021_05_24 12_40_23
1390380,2021_05_24 12_41_52
1390440,2021_05_24 12_42_52
1390500,2021_05_24 12_44_21
1390560,2021_05_24 12_45_21
1390620,2021_05_24 12_46_21
1390740,2021_05_24 12_49_19
1390800,2021_05_24 12_50_19
1390860,2021_05_24 12_51_48
1390920,2021_05_24 12_52_48
1390980,2021_05_24 12_53_48
1391040,2021_05_24 12_54_48
1391100,2021_05_24 12_55_48
1391160,2021_05_24 12_56_48
1391280,2021_05_24 12_59_17
1391340,2021_05_24 13_01_15
1391400,2021_05_24 13_02_15
1391460,2021_05_24 13_03_15
1391520,2021_05_24 13_04_44
1391580,2021_05_24 13_06_13
1391640,2021_05_24 13_07_42
1391700,2021_05_24 13_09_11
1391760,2021_05_24 13_10_11
1391820,2021_05_24 13_11_40
1391880,2021_05_24 13_12_40
1392000,2021_05_24 13_15_09
1392060,2021_05_24 13_16_38
1392120,2021_05_24 13_18_07
1392180,2021_05_24 13_19_07
1392240,2021_05_24 13_20_07
1392300,2021_05_24 13_21_07
1392360,2021_05_24 13_22_36
1392420,2021_05_24 13_23_36
1392480,2021_05_24 13_24_36
1392540,2021_05_24 13_26_05
1392600,2021_05_24 13_27_05
1392660,2021_05_24 13_28_34
1392720,2021_05_24 13_29_34
1392780,2021_05_24 13_30_34
1392840,2021_05_24 13_31_34
1392900,2021_05_24 13_32_34
1392960,2021_05_24 13_33_34
1393020,2021_05_24 13_34_34
1393080,2021_05_24 13_35_34
1393140,2021_05_24 13_36_34
1393200,2021_05_24 13_37_34
1393260,2021_05_24 13_39_03
1393320,2021_05_24 13_40_03
1393380,2021_05_24 13_41_03
1393440,2021_05_24 13_42_03
1393500,2021_05_24 13_43_33
1393560,2021_05_24 13_44_33
1393620,2021_05_24 13_45_33
1393680,2021_05_24 13_46_33
1393740,2021_05_24 13_47_33
1393800,2021_05_24 13_48_33
1393860,2021_05_24 13_49_33
1393920,2021_05_24 13_50_33
1393980,2021_05_24 13_51_33
1394100,2021_05_24 13_53_33
1394160,2021_05_24 13_54_33
1394220,2021_05_24 13_55_33
1394280,2021_05_24 13_56_33
1394340,2021_05_24 13_57_33
1394400,2021_05_24 13_59_02
1394460,2021_05_24 14_00_02
1394520,2021_05_24 14_01_02
1394580,2021_05_24 14_02_02
1394640,2021_05_24 14_03_02
1394700,2021_05_24 14_04_02
1394760,2021_05_24 14_05_02
1394820,2021_05_24 14_06_02
1394880,2021_05_24 14_07_02
1394940,2021_05_24 14_08_02
1395000,2021_05_24 14_09_02
1395060,2021_05_24 14_10_02
1395180,2021_05_24 14_13_00
1395300,2021_05_24 14_15_29
1395360,2021_05_24 14_16_29
1395420,2021_05_24 14_17_29
1395480,2021_05_24 14_19_27
1395540,2021_05_24 14_20_27
1395600,2021_05_24 14_21_27
1395660,2021_05_24 14_22_27
1395720,2021_05_24 14_23_27
1395780,2021_05_24 14_24_27
1395840,2021_05_24 14_25_27
1395900,2021_05_24 14_26_27
1395960,2021_05_24 14_27_27
1396020,2021_05_24 14_28_27
1396080,2021_05_24 14_29_27
1396140,2021_05_24 14_30_27
1396200,2021_05_24 14_31_27
1396260,2021_05_24 14_32_27
1396320,2021_05_24 14_33_56
1396380,2021_05_24 14_34_56
1396440,2021_05_24 14_35_56
1396500,2021_05_24 14_36_56
1396560,2021_05_24 14_37_56
1396620,2021_05_24 14_38_56
1396680,2021_05_24 14_39_56
1396740,2021_05_24 14_40_56
1396800,2021_05_24 14_41_56
1396860,2021_05_24 14_42_56
1396920,2021_05_24 14_43_56
1396980,2021_05_24 14_44_56
1397040,2021_05_24 14_45_56
1397100,2021_05_24 14_46_56
1397160,2021_05_24 14_48_25
1397220,2021_05_24 14_49_25
1397280,2021_05_24 14_50_25
1397340,2021_05_24 14_51_25
1397400,2021_05_24 14_52_25
1397460,2021_05_24 14_53_25
1397520,2021_05_24 14_54_25
1397580,2021_05_24 14_55_25
1397640,2021_05_24 14_56_25
1397760,2021_05_24 14_58_25
1397820,2021_05_24 14_59_25
1397940,2021_05_24 15_01_25
1398000,2021_05_24 15_02_25
1398060,2021_05_24 15_03_25
1398120,2021_05_24 15_04_25
1398180,2021_05_24 15_05_25
1398240,2021_05_24 15_06_25
